tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,genres,averageRating,numVotes,sortedTitle
tt1131748,video,Prison Break: The Final Break,Prison Break: The Final Break,0,2009,\N,Action Drama Thriller,7.9,23142,Prison Break: The Final Break (2009– )
tt4917066,tvSeries,Prison School,Kangoku gakuen,0,2015,\N,Animation Comedy,7.6,3364,Prison School (2015– )
tt0116754,movie,Prisoner of the Mountains,Kavkazskiy plennik,0,1996,\N,Drama War,7.5,4107,Prisoner of the Mountains (1996)
tt1392214,movie,Prisoners,Prisoners,0,2013,\N,Crime Drama Mystery,8.1,575659,Prisoners (2013)
tt0372594,movie,Private Eye Vares,Vares - yksityisetsivä,0,2004,\N,Action Mystery Thriller,6.4,3454,Private Eye Vares (2004)
tt5722298,tvSeries,Private Eyes,Private Eyes,0,2016,\N,Comedy Crime Drama,7.4,2931,Private Eyes (2016– )
tt0498120,movie,Private Fears in Public Places,Coeurs,0,2006,\N,Drama Romance,6.9,3760,Private Fears in Public Places (2006)
tt5536610,movie,Private Life,Private Life,0,2018,\N,Comedy Drama,7.2,14178,Private Life (2018)
tt0119951,movie,Private Parts,Private Parts,0,1997,\N,Biography Comedy Drama,6.9,33312,Private Parts (1997)
tt0972412,tvSeries,Private Practice,Private Practice,0,2007,2013,Comedy Drama Romance,6.6,21571,Private Practice (2007–2013)
tt1197567,tvSeries,Privileged,Privileged,0,2008,2009,Comedy,6.8,3680,Privileged (2008–2009)
tt0089841,movie,Prizzi's Honor,Prizzi's Honor,0,1985,\N,Comedy Crime Drama,6.7,22167,Prizzi's Honor (1985)
tt10327354,tvSeries,Prodigal Son,Prodigal Son,0,2019,\N,Crime Drama Mystery,7.7,9127,Prodigal Son (2019– )
tt6133130,movie,Professor Marston & the Wonder Women,Professor Marston and the Wonder Women,0,2017,\N,Biography Drama,7.1,21859,Professor Marston & the Wonder Women (2017)
tt0115322,tvSeries,Profiler,Profiler,0,1996,2000,Crime Drama Mystery,7.2,3420,Profiler (1996–2000)
tt1950799,tvMiniSeries,Prohibition,Prohibition,0,2011,2011,Documentary History,8.2,2759,Prohibition (2011)
tt0085127,movie,Project A,A gai waak,0,1983,\N,Action Comedy,7.4,14452,Project A (1983)
tt0092501,movie,Project A 2,'A' gai wak 2,0,1987,\N,Action Comedy Crime,7.1,8857,Project A 2 (1987)
tt2436386,movie,Project Almanac,Project Almanac,0,2015,\N,Drama Mystery Sci-Fi,6.4,74557,Project Almanac (2015)
tt6632666,tvSeries,Project Blue Book,Project Blue Book,0,2019,2020,Drama Mystery Sci-Fi,7.6,8923,Project Blue Book (2019–2020)
tt7183578,movie,Project Gutenberg,Mou seung,0,2018,\N,Action Crime Mystery,6.9,3524,Project Gutenberg (2018)
tt1814836,movie,Project Nim,Project Nim,0,2011,\N,Documentary,7.4,8109,Project Nim (2011)
tt0437741,tvSeries,Project Runway,Project Runway,0,2004,\N,Game-Show Reality-TV,7.3,9922,Project Runway (2004– )
tt1636826,movie,Project X,Project X,0,2012,\N,Comedy,6.6,185307,Project X (2012)
tt1446714,movie,Prometheus,Prometheus,0,2012,\N,Adventure Mystery Sci-Fi,7.0,558244,Prometheus (2012)
tt0479519,movie,Promise Me This,Zavet,0,2007,\N,Comedy Romance,7.0,6124,Promise Me This (2007)
tt2091473,movie,Promised Land,Promised Land,0,2012,\N,Drama,6.6,35844,Promised Land (2012)
tt0282864,movie,Promises,Promises,0,2001,\N,Documentary,8.4,2542,Promises (2001)
tt0377107,movie,Proof,Proof,0,2005,\N,Drama Mystery,6.7,42488,Proof (2005)
tt3595806,tvSeries,Proof,Proof,0,2015,2015,Drama Fantasy Mystery,6.9,3333,Proof (2015)
tt0102721,movie,Proof,Proof,0,1991,\N,Drama Romance,7.2,6057,Proof (1991)
tt0216986,movie,Propaganda,Propaganda,0,1999,\N,Comedy Drama History,7.1,8464,Propaganda (1999)
tt1827882,tvSeries,Property Brothers,Property Brothers,0,2011,\N,Reality-TV,7.2,2633,Property Brothers (2011– )
tt3084150,tvSeries,Prophet Joseph,Yousuf e Payambar,0,2008,\N,Biography Drama History,7.2,2668,Prophet Joseph (2008– )
tt0102722,movie,Prospero's Books,Prospero's Books,0,1991,\N,Drama Fantasy,6.9,5876,Prospero's Books (1991)
tt0841150,movie,Protégé,Moon to,0,2007,\N,Crime Drama Thriller,7.2,4667,Protégé (2007)
tt0076574,movie,Providence,Providence,0,1977,\N,Drama,7.7,2903,Providence (1977)
tt0491738,tvSeries,Psych,Psych,0,2006,2014,Comedy Crime Mystery,8.3,82057,Psych (2006–2014)
tt6868216,tvMovie,Psych: The Movie,Psych: The Movie,0,2017,\N,Comedy Crime Mystery,7.5,7876,Psych: The Movie (2017– )
tt0054215,movie,Psycho,Psycho,0,1960,\N,Horror Mystery Thriller,8.5,581546,Psycho (1960)
tt0086154,movie,Psycho II,Psycho II,0,1983,\N,Crime Horror Mystery,6.5,23118,Psycho II (1983)
tt5662932,movie,Psycho Raman,Raman Raghav 2.0,0,2016,\N,Crime Drama Thriller,7.4,12075,Psycho Raman (2016)
tt2379308,tvSeries,Psycho-Pass,Psycho-Pass,0,2012,\N,Action Animation Crime,8.2,14593,Psycho-Pass (2012– )
tt4219130,movie,Psycho-Pass: The Movie,Gekijouban Psycho-Pass,0,2015,\N,Action Animation Crime,7.2,2974,Psycho-Pass: The Movie (2015)
tt1305562,tvSeries,Psychoville,Psychoville,0,2009,2011,Comedy Horror Mystery,7.9,6135,Psychoville (2009–2011)
tt0472156,movie,Pu-239,The Half Life of Timofey Berezin,0,2006,\N,Drama,6.9,3505,Pu-239 (2006)
tt1152836,movie,Public Enemies,Public Enemies,0,2009,\N,Biography Crime Drama,7.0,276055,Public Enemies (2009)
tt3597854,tvSeries,Public Morals,Public Morals,0,2015,2015,Crime Drama,6.8,2539,Public Morals (2015)
tt0795256,tvSeries,Pucca,Pucca,0,2006,2008,Action Animation Comedy,6.7,3904,Pucca (2006–2008)
tt0459516,movie,Pudhu Pettai,Pudhu Pettai,0,2006,\N,Action Crime Drama,8.4,4075,Pudhu Pettai (2006)
tt1773185,tvMiniSeries,Puella Magi Madoka Magica,Mahô shôjo Madoka magika: Puella Magi Madoka Magica,0,2011,2011,Animation Drama Fantasy,8.3,6741,Puella Magi Madoka Magica (2011)
tt2457282,movie,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,Gekijouban Mahou shojo Madoka magika Shinpen: Hangyaku no monogatari,0,2013,\N,Animation Drama Fantasy,7.8,2723,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story (2013)
tt5297256,movie,Pulimurugan,Pulimurugan,0,2016,\N,Action,6.8,6697,Pulimurugan (2016)
tt0110912,movie,Pulp Fiction,Pulp Fiction,0,1994,\N,Crime Drama,8.9,1768734,Pulp Fiction (1994)
tt0286751,movie,Pulse,Kairo,0,2001,\N,Horror Mystery Sci-Fi,6.5,15886,Pulse (2001)
tt0100436,movie,Pump Up the Volume,Pump Up the Volume,0,1990,\N,Comedy Drama Music,7.2,25604,Pump Up the Volume (1990)
tt0076578,movie,Pumping Iron,Pumping Iron,0,1977,\N,Documentary Sport,7.4,20857,Pumping Iron (1977)
tt0272338,movie,Punch-Drunk Love,Punch-Drunk Love,0,2002,\N,Comedy Drama Romance,7.3,143100,Punch-Drunk Love (2002)
tt1582248,movie,Puncture,Puncture,0,2011,\N,Biography Drama,6.8,22421,Puncture (2011)
tt0067633,movie,Punishment Park,Punishment Park,0,1971,\N,Drama Thriller,7.8,5971,Punishment Park (1971)
tt0086787,tvSeries,Punky Brewster,Punky Brewster,0,1984,1988,Comedy Family,6.5,4541,Punky Brewster (1984–1988)
tt0308772,movie,Pure,Pure,0,2002,\N,Drama,6.9,2504,Pure (2002)
tt0105191,movie,Pure Country,Pure Country,0,1992,\N,Drama Music Romance,7.0,3783,Pure Country (1992)
tt5500906,tvSeries,Pure Genius,Pure Genius,0,2016,2017,Drama,7.2,4510,Pure Genius (2016–2017)
tt0158131,tvMovie,Purgatory,Purgatory,0,1999,\N,Fantasy Western,6.9,3592,Purgatory (1999– )
tt1714205,movie,Purge,Puhdistus,0,2012,\N,Crime Drama,7.1,3459,Purge (2012)
tt0054189,movie,Purple Noon,Plein soleil,0,1960,\N,Crime Drama Thriller,7.8,13330,Purple Noon (1960)
tt0087957,movie,Purple Rain,Purple Rain,0,1984,\N,Drama Music Musical,6.6,19000,Purple Rain (1984)
tt0491109,movie,Purple Violets,Purple Violets,0,2007,\N,Comedy Drama Romance,6.4,3044,Purple Violets (2007)
tt0117407,movie,Pusher,Pusher,0,1996,\N,Crime Thriller,7.4,33428,Pusher (1996)
tt0925266,tvSeries,Pushing Daisies,Pushing Daisies,0,2007,2009,Comedy Drama Fantasy,8.3,52667,Pushing Daisies (2007–2009)
tt0105652,movie,Pushing Hands,Tui shou,0,1991,\N,Comedy Drama,7.3,3562,Pushing Hands (1991)
tt0251355,movie,Pushpaka Vimana,Pushpaka Vimana,0,1987,\N,Comedy Romance,8.6,3121,Pushpaka Vimana (1987)
tt0448694,movie,Puss in Boots,Puss in Boots,0,2011,\N,Adventure Animation Comedy,6.6,140802,Puss in Boots (2011)
tt2268617,video,Puss in Boots: The Three Diablos,Puss in Boots: The Three Diablos,0,2012,\N,Adventure Animation Comedy,7.0,3643,Puss in Boots: The Three Diablos (2012– )
tt0064855,movie,Putney Swope,Putney Swope,0,1969,\N,Comedy,7.0,2814,Putney Swope (1969)
tt6933454,movie,Puzzle,Puzzle,0,2018,\N,Drama,6.7,5540,Puzzle (2018)
tt1926313,movie,Pyaar Ka Punchnama,Pyaar Ka Punchnama,0,2011,\N,Comedy Drama Romance,7.7,19234,Pyaar Ka Punchnama (2011)
tt4430136,movie,Pyaar Ka Punchnama 2,Pyaar Ka Punchnama 2,0,2015,\N,Comedy Drama Romance,7.3,13587,Pyaar Ka Punchnama 2 (2015)
tt0480572,movie,Pyaar Ke Side Effects,Pyaar Ke Side Effects,0,2006,\N,Comedy Drama Romance,6.7,2934,Pyaar Ke Side Effects (2006)
tt0173081,movie,Pyaar To Hona Hi Tha,Pyaar To Hona Hi Tha,0,1998,\N,Comedy Drama Romance,6.7,2794,Pyaar To Hona Hi Tha (1998)
tt0100442,movie,Q & A,Q & A,0,1990,\N,Crime Drama Thriller,6.6,5132,Q & A (1990)
tt0380136,tvSeries,QI,QI,0,2003,\N,Comedy Game-Show,8.6,28924,QI (2003– )
tt7399470,movie,Qarib Qarib Single,Qarib Qarib Singlle,0,2017,\N,Comedy Romance,7.1,6278,Qarib Qarib Single (2017)
tt0136658,tvSeries,Quack Pack,Quack Pack,0,1996,1997,Adventure Animation Comedy,6.8,3636,Quack Pack (1996–1997)
tt0079766,movie,Quadrophenia,Quadrophenia,0,1979,\N,Drama Music,7.3,16651,Quadrophenia (1979)
tt4428122,tvSeries,Quantico,Quantico,0,2015,2018,Crime Drama Mystery,6.7,56216,Quantico (2015–2018)
tt0096684,tvSeries,Quantum Leap,Quantum Leap,0,1989,1993,Action Adventure Drama,8.1,25293,Quantum Leap (1989–1993)
tt0830515,movie,Quantum of Solace,Quantum of Solace,0,2008,\N,Action Adventure Thriller,6.6,395884,Quantum of Solace (2008)
tt2980696,tvSeries,Quarry,Quarry,0,2016,2016,Crime Drama Thriller,8.1,10868,Quarry (2016)
tt1441951,movie,Quartet,Quartet,0,2012,\N,Comedy Drama,6.8,18720,Quartet (2012)
tt0062168,movie,Quatermass and the Pit,Quatermass and the Pit,0,1967,\N,Horror Mystery Sci-Fi,7.0,9038,Quatermass and the Pit (1967)
tt3322420,movie,Queen,Queen,0,2013,\N,Adventure Comedy Drama,8.2,58640,Queen (2013)
tt8722346,movie,Queen & Slim,Queen & Slim,0,2019,\N,Crime Drama Romance,7.0,16811,Queen & Slim (2019)
tt0110963,movie,Queen Margot,La Reine Margot,0,1994,\N,Biography Drama History,7.4,15946,Queen Margot (1994)
tt4419214,tvSeries,Queen Sugar,Queen Sugar,0,2016,\N,Drama,7.6,3736,Queen Sugar (2016– )
tt8378126,movie,Queen of Hearts,Dronningen,0,2019,\N,Drama,7.2,5960,Queen of Hearts (2019)
tt4341582,movie,Queen of Katwe,Queen of Katwe,0,2016,\N,Biography Drama Sport,7.4,14604,Queen of Katwe (2016)
tt2640460,movie,Queen of the Mountains,Kurmanjan datka,0,2014,\N,Action Biography Drama,7.4,3286,Queen of the Mountains (2014)
tt1064899,tvSeries,Queen of the South,Queen of the South,0,2016,\N,Action Crime Drama,7.9,16190,Queen of the South (2016– )
tt1082009,movie,Queen to Play,Joueuse,0,2009,\N,Drama,6.9,2565,Queen to Play (2009)
tt7259746,tvSeries,Queer Eye,Queer Eye,0,2018,\N,Reality-TV,8.5,14436,Queer Eye (2018– )
tt0262985,tvSeries,Queer as Folk,Queer as Folk,0,2000,2005,Drama Romance,8.3,18365,Queer as Folk (2000–2005)
tt0185102,tvSeries,Queer as Folk,Queer as Folk,0,1999,2000,Drama,8.2,5635,Queer as Folk (1999–2000)
tt0084565,movie,Querelle,Querelle,0,1982,\N,Drama,6.8,5607,Querelle (1982)
tt0082484,movie,Quest for Fire,La guerre du feu,0,1981,\N,Adventure Drama History,7.3,20173,Quest for Fire (1981)
tt0100449,movie,Quick Change,Quick Change,0,1990,\N,Comedy Crime,6.8,18692,Quick Change (1990)
tt8686106,tvSeries,Quicksand,Quicksand,0,2019,\N,Crime Drama,7.5,14481,Quicksand (2019– )
tt0929412,movie,Quiet Chaos,Caos calmo,0,2008,\N,Drama Romance,6.8,3751,Quiet Chaos (2008)
tt0102744,movie,Quigley Down Under,Quigley Down Under,0,1990,\N,Action Adventure Drama,6.9,19056,Quigley Down Under (1990)
tt0180073,movie,Quills,Quills,0,2000,\N,Biography Drama,7.3,50732,Quills (2000)
tt0451176,movie,Quinceañera,Quinceañera,0,2006,\N,Drama,6.9,3988,Quinceañera (2006)
tt7440432,movie,Quincy,Quincy,0,2018,\N,Biography Documentary,7.6,3208,Quincy (2018)
tt0074042,tvSeries,Quincy M.E.,Quincy M.E.,0,1976,1983,Crime Drama Mystery,7.2,5006,Quincy M.E. (1976–1983)
tt10228230,tvMiniSeries,Quiz,Quiz,0,2020,2020,Crime Drama Game-Show,7.4,2991,Quiz (2020)
tt0110932,movie,Quiz Show,Quiz Show,0,1994,\N,Biography Drama History,7.5,63262,Quiz Show (1994)
tt5290524,movie,Quo vado?,Quo vado?,0,2016,\N,Comedy,6.6,9318,Quo vado? (2016)
tt1434443,movie,R,R,0,2010,\N,Crime Drama,7.1,4443,R (2010)
tt7689964,movie,RBG,RBG,0,2018,\N,Biography Documentary,7.5,10025,RBG (2018)
tt1038988,movie,REC,[Rec],0,2007,\N,Action Adventure Fantasy,7.4,161380,REC (2007)
tt1245526,movie,RED,RED,0,2010,\N,Action Comedy Crime,7.0,282619,RED (2010)
tt1821694,movie,RED 2,RED 2,0,2013,\N,Action Adventure Comedy,6.6,156209,RED 2 (2013)
tt0120801,tvMovie,RKO 281,RKO 281,0,1999,\N,Biography Drama,7.0,5563,RKO 281 (1999– )
tt3066242,tvSeries,RWBY,RWBY,0,2012,\N,Action Adventure Animation,8.0,4805,RWBY (2012– )
tt6359554,movie,Raajakumara,Raajakumara,0,2017,\N,Action Drama,7.9,2553,Raajakumara (2017)
tt2359810,movie,Raanjhanaa,Raanjhanaa,0,2013,\N,Drama Romance,7.6,28585,Raanjhanaa (2013)
tt7060344,movie,Raatchasan,Ratsasan,0,2018,\N,Action Crime Thriller,8.7,17702,Raatchasan (2018)
tt1664806,movie,Raavanan,Raavanan,0,2010,\N,Action Adventure Drama,6.9,3223,Raavanan (2010)
tt0307873,movie,Raaz,Raaz,0,2002,\N,Drama Horror Musical,6.5,2747,Raaz (2002)
tt7098658,movie,Raazi,Raazi,0,2018,\N,Action Drama Thriller,7.8,23239,Raazi (2018)
tt1182937,movie,Rab Ne Bana Di Jodi,Rab Ne Bana Di Jodi,0,2008,\N,Comedy Drama Music,7.2,42510,Rab Ne Bana Di Jodi (2008)
tt0935075,movie,Rabbit Hole,Rabbit Hole,0,2010,\N,Drama,7.0,46605,Rabbit Hole (2010)
tt0960790,movie,Rabbit Without Ears,Keinohrhasen,0,2007,\N,Comedy Romance,6.5,16851,Rabbit Without Ears (2007)
tt0252444,movie,Rabbit-Proof Fence,Rabbit-Proof Fence,0,2002,\N,Adventure Biography Drama,7.4,27003,Rabbit-Proof Fence (2002)
tt0071275,movie,Rabid Dogs,Cani arrabbiati,0,1974,\N,Crime Drama Thriller,7.5,4089,Rabid Dogs (1974)
tt1017456,movie,Race,Race,0,2008,\N,Action Crime Drama,6.7,12559,Race (2008)
tt3499096,movie,Race,Race,0,2016,\N,Biography Drama Sport,7.1,33610,Race (2016)
tt3142764,movie,Race Gurram,Race Gurram,0,2014,\N,Action Comedy,7.2,8198,Race Gurram (2014)
tt0076591,movie,"Race for Your Life, Charlie Brown","Race for Your Life, Charlie Brown",0,1977,\N,Adventure Animation Comedy,7.3,2990,"Race for Your Life, Charlie Brown (1977)"
tt0073600,movie,Race with the Devil,Race with the Devil,0,1975,\N,Action Horror Thriller,6.6,5523,Race with the Devil (1975)
tt1084950,movie,Rachel Getting Married,Rachel Getting Married,0,2008,\N,Drama Romance,6.7,46658,Rachel Getting Married (2008)
tt0063483,movie,"Rachel, Rachel","Rachel, Rachel",0,1968,\N,Drama Romance,7.3,2892,"Rachel, Rachel (1968)"
tt1618448,movie,Racing Extinction,Racing Extinction,0,2015,\N,Documentary News,8.3,7335,Racing Extinction (2015)
tt0087968,movie,Racing with the Moon,Racing with the Moon,0,1984,\N,Comedy Drama Romance,6.7,4008,Racing with the Moon (1984)
tt0091817,movie,Rad,Rad,0,1986,\N,Drama Sport,7.0,4913,Rad (1986)
tt0316465,movie,Radio,Radio,0,2003,\N,Biography Drama Sport,6.9,37556,Radio (2003)
tt1217565,movie,Radio Day,Den radio,0,2008,\N,Comedy,7.4,3029,Radio Day (2008)
tt0093818,movie,Radio Days,Radio Days,0,1987,\N,Comedy,7.5,30697,Radio Days (1987)
tt0105211,movie,Radio Flyer,Radio Flyer,0,1992,\N,Drama,7.0,12133,Radio Flyer (1992)
tt3405236,movie,Raees,Raees,0,2017,\N,Action Crime Drama,6.8,38962,Raees (2017)
tt0081398,movie,Raging Bull,Raging Bull,0,1980,\N,Biography Drama Sport,8.2,311480,Raging Bull (1980)
tt9251798,tvSeries,Ragnarok,Ragnarok,0,2020,\N,Drama Fantasy Mystery,7.5,16412,Ragnarok (2020– )
tt0082970,movie,Ragtime,Ragtime,0,1981,\N,Drama,7.3,8545,Ragtime (1981)
tt3337550,movie,Rahasya,Rahasya,0,2015,\N,Mystery Thriller,7.6,4285,Rahasya (2015)
tt7363076,movie,Raid,Raid,0,2018,\N,Action Crime Drama,7.4,14589,Raid (2018)
tt0076594,tvMovie,Raid on Entebbe,Raid on Entebbe,0,1976,\N,Action Drama History,6.8,2929,Raid on Entebbe (1976– )
tt0082971,movie,Raiders of the Lost Ark,Raiders of the Lost Ark,0,1981,\N,Action Adventure,8.4,860138,Raiders of the Lost Ark (1981)
tt0822849,movie,Rails & Ties,Rails & Ties,0,2007,\N,Drama,6.7,3945,Rails & Ties (2007)
tt0095953,movie,Rain Man,Rain Man,0,1988,\N,Drama,8.0,462607,Rain Man (1988)
tt4088588,movie,Rainbow,Dhanak,0,2015,\N,Drama,8.0,3413,Rainbow (2015)
tt0405266,movie,Raincoat,Raincoat,0,2004,\N,Drama Romance,7.6,3865,Raincoat (2004)
tt0107920,movie,Raining Stones,Raining Stones,0,1993,\N,Comedy Drama,7.4,4015,Raining Stones (1993)
tt0101640,movie,Raise the Red Lantern,Da hong deng long gao gao gua,0,1991,\N,Drama History Romance,8.1,28420,Raise the Red Lantern (1991)
tt0093822,movie,Raising Arizona,Raising Arizona,0,1987,\N,Comedy Crime,7.3,123497,Raising Arizona (1987)
tt7826108,tvSeries,Raising Dion,Raising Dion,0,2019,\N,Drama Sci-Fi,7.2,7945,Raising Dion (2019– )
tt1615919,tvSeries,Raising Hope,Raising Hope,0,2010,2014,Comedy Family,8.0,34321,Raising Hope (2010–2014)
tt0316188,movie,Raising Victor Vargas,Raising Victor Vargas,0,2002,\N,Drama Romance,7.2,5128,Raising Victor Vargas (2002)
tt3203910,movie,Raja Rani,Raja Rani,0,2013,\N,Comedy Drama Romance,7.6,4103,Raja Rani (2013)
tt0173102,movie,Raju Ban Gaya Gentleman,Raju Ban Gaya Gentleman,0,1992,\N,Comedy Musical Romance,6.8,7027,Raju Ban Gaya Gentleman (1992)
tt1152282,movie,Rak haeng Siam,Rak haeng Siam,0,2007,\N,Drama Mystery Romance,7.8,3698,Rak haeng Siam (2007)
tt2515462,tvSeries,Rake,Rake,0,2014,2014,Comedy Crime Drama,6.8,3049,Rake (2014)
tt1587000,tvSeries,Rake,Rake,0,2010,2018,Comedy Drama,8.6,5640,Rake (2010–2018)
tt1664809,movie,Rakhta Charitra,Rakhta Charitra,0,2010,\N,Action Biography Crime,7.6,3723,Rakhta Charitra (2010)
tt5848272,movie,Ralph Breaks the Internet,Ralph Breaks the Internet,0,2018,\N,Adventure Animation Comedy,7.1,121999,Ralph Breaks the Internet (2018)
tt2215477,movie,RamLeela,Goliyon Ki Rasleela Ram-Leela,0,2013,\N,Drama Musical Romance,6.4,18029,RamLeela (2013)
tt0268093,tvSeries,Ramayan,Ramayan,0,1987,1988,Adventure Drama Family,9.2,11021,Ramayan (1987–1988)
tt0102753,movie,Rambling Rose,Rambling Rose,0,1991,\N,Drama,6.6,4544,Rambling Rose (1991)
tt0462499,movie,Rambo,Rambo,0,2008,\N,Action Thriller,7.0,214195,Rambo (2008)
tt0089880,movie,Rambo: First Blood Part II,Rambo: First Blood Part II,0,1985,\N,Action Adventure Thriller,6.5,150405,Rambo: First Blood Part II (1985)
tt0353935,movie,Ramji Rao Speaking,Ramji Rav Speaking,0,1989,\N,Comedy Thriller,8.5,2627,Ramji Rao Speaking (1989)
tt0493949,movie,Ramona and Beezus,Ramona and Beezus,0,2010,\N,Comedy Drama Family,6.5,16845,Ramona and Beezus (2010)
tt3296658,movie,Rams,Hrútar,0,2015,\N,Comedy Drama,7.3,12156,Rams (2015)
tt0409608,tvSeries,Ramsay's Kitchen Nightmares,Ramsay's Kitchen Nightmares,0,2004,2014,Reality-TV,7.6,5386,Ramsay's Kitchen Nightmares (2004–2014)
tt7649694,tvSeries,Ramy,Ramy,0,2019,\N,Comedy Drama Romance,8.0,7005,Ramy (2019– )
tt0089881,movie,Ran,Ran,0,1985,\N,Action Drama War,8.2,107608,Ran (1985)
tt0405508,movie,Rang De Basanti,Rang De Basanti,0,2006,\N,Comedy Drama,8.2,107801,Rang De Basanti (2006)
tt7392212,movie,Rangasthalam 1985,Rangasthalam,0,2018,\N,Action Drama,8.4,17598,Rangasthalam 1985 (2018)
tt9420618,tvSeries,Rangbaaz,Rangbaaz,0,2018,\N,Action Biography Crime,8.5,3741,Rangbaaz (2018– )
tt4432480,movie,RangiTaranga,RangiTaranga,0,2015,\N,Mystery Thriller,8.3,12047,RangiTaranga (2015)
tt1192628,movie,Rango,Rango,0,2011,\N,Adventure Animation Comedy,7.2,229727,Rango (2011)
tt0096686,tvSeries,Ranma ½,Ranma ½,0,1989,1989,Action Animation Comedy,7.9,4444,Ranma ½ (1989)
tt0117438,movie,Ransom,Ransom,0,1996,\N,Action Crime Thriller,6.6,115893,Ransom (1996)
tt5809150,tvSeries,Ransom,Ransom,0,2017,2019,Action Crime Drama,6.6,3087,Ransom (2017–2019)
tt0110944,movie,Rapa Nui,Rapa Nui,0,1994,\N,Action Adventure Drama,6.4,4562,Rapa Nui (1994)
tt1401143,movie,Rare Exports,Rare Exports,0,2010,\N,Adventure Fantasy Horror,6.7,25375,Rare Exports (2010)
tt0117442,tvMovie,Rasputin,Rasputin,0,1996,\N,Biography Drama History,7.1,3344,Rasputin (1996– )
tt0250687,movie,Rat Race,Rat Race,0,2001,\N,Adventure Comedy,6.4,106891,Rat Race (2001)
tt0382932,movie,Ratatouille,Ratatouille,0,2007,\N,Adventure Animation Comedy,8.0,620844,Ratatouille (2007)
tt0171685,movie,Ratcatcher,Ratcatcher,0,1999,\N,Drama,7.5,8453,Ratcatcher (1999)
tt0129332,movie,Ravenous,Ravenous,0,1999,\N,Adventure Comedy Horror,7.0,35844,Ravenous (1999)
tt2799012,tvSeries,Ravenswood,Ravenswood,0,2013,2014,Drama Horror,6.5,8252,Ravenswood (2013–2014)
tt4954522,movie,Raw,Grave,0,2016,\N,Drama Fantasy Horror,7.0,57034,Raw (2016)
tt0350258,movie,Ray,Ray,0,2004,\N,Biography Drama Music,7.7,135394,Ray (2004)
